Id,Prediction
214,5244427.428643274
215,3330143.2714799186
216,4527831.131919185
217,4693920.999798193
218,4379048.816428505
219,3963293.1425100206
220,5736792.971736528
221,4566591.921639346
222,4676652.060022995
223,4203404.327126099
224,4682280.372391696
225,4328944.0777033325
226,4665399.232045067
227,5198548.79170883
228,4043168.375513472
229,4366532.37564948
230,4903952.026713421
231,5024591.246370224
232,4975648.578235057
233,4605067.755854065
234,4520412.466835753
235,4497892.746387458
236,4270481.259830111
237,3891643.0034567034
238,4834705.790044295
239,4723996.252203615
240,4336584.353659353
241,4446834.352038904
242,4055451.899365488
243,4423787.871762694
244,4424580.309251316
245,5888741.498495889
246,4181465.3641981776
247,4610056.887999415
248,4880825.981503775
249,4617903.177912868
250,4404353.215782723
251,4556074.466652832
252,5270061.883879502
253,4347349.861754263
254,4503275.393904973
255,4422114.775552007
256,4454737.1251817
257,4198224.016527719
258,4010558.186001841
259,4441539.829451968
260,4171663.4323709644
261,4760497.348936211
262,4832188.796902847
263,4015399.8931805734
264,3760999.34102007
265,5200033.356936775
266,4496586.168626475
267,5257409.701857956
268,4646756.517713285
269,4177822.946341577
270,4188828.3950907006
271,4200907.343127667
272,4374753.335781384
273,4665108.139719982
274,4092428.5488567958
275,5749896.5922205
276,5772621.217883099
277,4389177.833953065
278,4288589.691656986
279,4432628.393723015
280,4769037.3982184315
281,4338863.623003767
282,4030802.8559355084
283,4004575.5508306157
284,4501894.766305441
285,3701352.6837342586
286,4807161.144094872
287,4321004.75827766
288,4564774.462093295
289,4341418.428315069
290,4609571.696023377
291,4534007.013727881
292,4182381.8207180295
293,4620579.07444874
294,3990144.5958191208
295,4944369.910033426
296,5044470.167697669
297,5002337.27719563
298,4060598.283669024
299,4637519.85438849
300,4522214.371997275
301,4526233.810238021
302,4779569.071756712
303,4732961.5590414265
304,4536742.094253699
305,4585520.314101088
306,3889220.025687662
307,4956441.489711744
308,3581313.7077944144
309,4403563.68205993
310,4475702.493270723
311,4068432.2422100566
312,4207700.862191051
313,4173946.1927412036
314,4227708.684806358
315,4515247.959402156
316,4223475.869591397
317,4553083.317149912
318,4708737.258140842
319,5032544.156058684
320,4941067.0540511655
321,4147480.274463236
322,4450337.034329706
323,4966473.565306633
324,4349790.499275078
325,4873540.80717568
326,4937471.066782354
327,4601034.787327191
328,4383848.292567974
329,5899068.239468837
330,4932915.287844982
331,5217705.168437433
332,4464829.260786975
333,5496935.30890913
334,5025731.136112055
335,4475191.010899784
336,3478189.197667246
337,4224069.578177857
338,4325366.7009558715
339,4305024.515189947
340,4686457.379526882
341,4085702.799637968
342,4532163.858475613
343,4480140.097875855
344,4388333.586437469
345,4130922.4386718203
346,4142913.5238135057
347,5076184.544938057
348,4328593.091476577
349,4491064.90735312
350,4265442.943613801
351,4945086.3634740235
352,5089038.716318771
353,4653252.483397774
354,4340127.357820328
355,5111196.875038758
356,4894027.43154659
357,4808259.0668688165
358,4432877.654843688
359,4817163.090522152
360,3955933.3532975144
361,4031246.782722599
362,4033942.3560791486
363,4485075.514541603
364,4959161.951665717
365,4460831.63873801
366,3802066.223589504
367,4000937.89626302
368,4201997.563965701
369,4820171.022548596
370,4364698.754963078
371,4403501.158182254
372,4527216.846189067
373,5488610.766286408
374,4391125.008748487
375,5061573.9030109625
376,4137217.6297462424
377,4310058.2922635935
378,5308547.508243895
379,4407446.005531086
380,4691639.6867048405
381,3894280.437226534
382,4391259.108885962
383,4621032.714021508
384,4638140.225423473
385,5702229.013623543
386,4467196.247540039
387,4747927.6191753335
388,4744678.107291098
389,4429864.339808412
390,4922713.5745784845
391,4187640.036903477
392,4034652.486479313
393,4325460.371570177
394,5259378.232088832
395,4019394.85767131
396,5099974.529717638
397,4590398.364637036
398,4961190.986222224
399,4923613.734484769
400,3717298.591718338
401,4018981.678420047
402,4507836.406561105
403,4406871.9275414
404,3828380.187089972
405,4628106.424211154
406,4540872.377167762
407,4572276.882353116
408,3488667.0747724622
409,3846332.522029465
410,4201185.171161148
411,4348390.003306082
412,4549404.960014092
413,4734460.731974043
414,4718360.83521159
415,4870228.880809043
416,5476831.645709568
417,3515133.446078604
418,4195034.753021633
419,4335033.263413042
420,4319404.896840497
421,4712655.394040632
422,5065129.9699445
423,4242569.3910764465
424,4505813.779380821
425,4707638.163623405
426,4447152.412681318
427,4343575.40103471
428,4363137.013138011
429,4234403.7784130685
430,4111857.981455051
431,4189946.4017769136
432,3730586.0117564653
433,5271267.869049034
434,4132051.5141443484
435,4592697.421383436
436,4403304.975626752
437,3604730.3019054327
438,4072938.816834868
439,4928457.382122034
440,4645601.49095012
441,4478581.328872709
442,4449404.610248349
443,4446780.917126367
444,4544955.789570727
445,4835739.334735087
446,6410452.74453486
447,3960497.9744579
448,4484435.957406656
449,5855536.969900392
450,4817102.5679556
451,4131888.7507669777
452,4211126.169949073
453,4668774.11740729
454,4914592.151656374
455,4263423.8314176975
456,4315060.638306606
457,4423341.945862747
458,3977899.932106097
459,3520042.1268019597
460,4606008.138631355
461,5087934.9880755115
462,5046490.368970877
463,4038595.588795172
464,4488552.12588565
465,4155105.498473713
466,4343702.145554718
467,4158529.653632891
468,4071003.9977537505
469,4802980.163960924
470,4327069.980816485
471,4421673.952322596
472,3936697.6807271377
473,4483274.5162502695
474,4644423.305720722
475,4326863.439727645
476,3964032.779837612
477,4255877.038991676
478,4455163.231002265
479,4706095.765853278
480,4909636.311182913
481,5676795.498850576
482,4076389.035552665
483,4418107.146173645
484,4893060.254244827
485,4616772.712324971
486,4378811.407035065
487,4805169.774194183
488,4269508.50820689
489,4245601.1240005875
490,4525551.292112157
491,3662077.3342351527
492,4536749.81880349
493,4949977.21910642
494,4655779.912146028
495,4226091.002369764
496,4396356.771422485
497,4368469.128413085
498,4285933.051449347
499,4828243.340437851
500,4684384.767781902
501,3858785.3795068385
502,4423965.58713051
503,5694796.420645249
504,4481215.308529819
505,4134465.7695225854
506,4634413.870812937
507,4625539.481263133
508,4082101.3757691463
509,4618074.668183056
510,4715203.281173571
511,4847740.984733469
512,3556893.33670905
513,5079334.423070553
514,4304786.376805906
515,3640992.27760794
516,3990592.64102786
517,4619910.595024881
518,4688396.100610749
519,4291504.620034247
520,4678859.765683536
521,5137752.702175992
522,5932716.329032639
523,4514450.75371604
524,4837219.551840142
525,4544652.269845456
526,4595388.268719482
527,4548341.165562781
528,4991268.60972643
529,4537886.026122665
530,4215136.435397394
531,4644596.468908064
532,4785505.608395074
533,4030479.0928408843
534,4484686.671616404
535,4472256.751702515
536,4450386.655485624
537,4504215.738626856
538,3923030.892356391
539,4897994.135675869
540,4661161.927844115
541,4134727.518389098
542,4160780.7162683527
543,4181491.8498955863
544,4388065.666336384
545,4141597.4065182996
546,3783303.5650108233
547,4727394.761176266
548,4603658.403041348
549,4480796.893728904
550,3892029.984459953
551,4069467.8538813777
552,4699977.417438761
553,4593684.894219697
554,4612756.023553198
555,4445306.589860476
556,3615400.8081778246
557,4367959.447452401
558,4227359.843219693
559,4620742.18739019
560,4521297.238152461
561,5069363.201070389
562,3866632.372191079
563,4590411.983227497
564,4257783.764103133
565,4435838.836416005
566,3772119.089180814
567,4576408.6184643
568,4327025.366024216
569,4368697.032454996
570,5045958.170879097
571,5556224.123287542
572,4498475.472583754
573,4243781.877329034
574,4441678.719947461
575,3648439.8884009784
576,6644957.30731876
577,4173721.052762857
578,3824757.8435376002
579,4958044.860837507
580,4542580.922395441
581,4175609.1768720415
582,4866673.376940978
583,4711890.312099218
584,4235126.82674152
585,4604832.816814268
586,3866654.5020467592
587,4156784.1778524853
588,5052232.193621082
589,4080959.929500721
590,4316760.186302167
591,4388257.882279569
592,4426348.564675641
593,4243658.478486164
594,4019465.5945623033
595,4012632.119789544
596,5292371.940568123
597,4235263.767007707
598,4646749.7229565475
599,5114871.471086745
600,4551636.751817047
601,4550506.824615685
602,5062395.031260072
603,4112181.784357077
604,4116409.7705294127
605,4206940.678539001
606,4089855.3231780413
607,4339024.050819294
608,3874877.3335814863
609,5043570.52002271
610,4949313.384646382
611,3882003.5884051803
612,4533758.3804974565
613,4764799.430708528
614,4642405.37608591
615,4391453.83378897
616,4743043.0946503915
617,4487031.079525668
618,5246201.854246991
619,4528927.819270858
620,4238397.683617606
621,5536874.258901342
622,4651575.629242056
623,4586100.534635118
624,4293102.92763286
625,4728439.713307631
626,4211676.455097703
627,4823459.2002859125
628,4132725.7137437863
629,4757537.449873768
630,5448884.452054264
631,4681041.269428951
632,4480657.247580502
633,4683637.3283041185
634,3715037.494835308
635,4691252.108359343
636,4654034.646429583
637,4044046.3979198937
638,4624924.022630587
639,4669115.184282227
640,4373618.903572518
641,4476712.130527067
642,4191947.924067968
643,4366203.801095593
644,4554517.771187953
645,3901893.6164651047
646,4907169.615984393
647,4115372.0290925675
648,4200171.157251083
649,4730854.787759992
650,3821909.8956829873
651,3860397.953574916
652,4468481.444530044
653,4540557.539119679
654,4501694.575432544
655,5048127.923565937
656,4027732.834487077
657,4899951.1540020155
658,4609638.050122817
659,4151709.0268824566
660,4859731.130490816
661,5411885.577459931
662,4369013.258257234
663,4306242.818320568
664,4055079.905219589
665,4284979.570547355
666,5381673.698983983
667,4368880.460469275
668,4336901.859694399
669,4451418.228919181
670,5436084.683517599
671,4862050.343549357
672,4457811.75120342
673,4469272.783214703
674,4878242.389171463
675,4447778.231561261
676,4676939.2849966455
677,4133320.901063511
678,4360712.95659402
679,4712217.826858361
680,4050891.58061592
681,4637859.255259986
682,4301636.519577338
683,4723868.145915108
684,4644809.958082007
685,4622700.537956733
686,4223399.431406779
687,3620373.695805776
688,5025739.381495801
689,4358776.704583672
690,4043055.2891328163
691,4294316.86584233
692,4573020.503144544
693,4372692.203982731
694,4037137.200564783
695,4108544.469797585
696,4303940.243837652
697,5141503.955637924
698,4912337.982570184
699,3854873.878819787
700,4718792.942496721
701,4118021.807382819
702,4375700.760935863
703,4535066.796567372
704,4254912.057391129
705,4519677.049417814
706,4589293.807743853
707,5171124.580184541
708,4636187.519502204
709,4168731.079534568
710,4507690.78722484
711,4970866.9027646165
712,4172022.098142544
713,4227037.523141973
714,4265076.664556766
715,4291073.902765562
716,4087710.3127175486
717,4337200.557041853
718,4505680.3346623285
719,4817416.946744254
720,4871931.307258581
721,4850168.297065506
722,4466567.261228623
723,4074882.751044109
724,4467912.384373576
725,4503840.174245304
726,4053578.725529971
727,4013665.8049883177
728,3973457.5811201963
729,4351126.562332877
730,4044362.528394071
731,4301015.742081325
732,4058109.2735923557
733,6497805.641577713
734,4783545.060743237
735,4482872.756765663
736,4493565.135811554
737,4370380.458783813
738,4435216.6259242585
739,4117690.1628764467
740,4720161.809224258
741,4557579.521508053
742,4358451.418092028
743,4852278.613263356
744,4593250.001642376
745,4816474.634979861
746,3975444.114237148
747,4980116.525125576
748,5290126.173854323
749,4439404.666448522
750,6298012.190541652
751,4114923.3571832245
752,4266192.845004816
753,3700948.411377253
754,4013106.393621017
755,3914462.6954173455
756,4151248.7381473323
757,4602746.898614105
758,4337030.418642229
759,4506023.948543089
760,4795183.57208388
761,3992045.1046312745
762,4405242.546250419
763,4209229.519296157
764,4068718.516570052
765,4925099.888725178
766,4619258.09463634
767,4218454.783183939
768,4189755.8915651576
769,4681997.639056597
770,4346085.245297353
771,4622514.556831863
772,4451538.329558571
773,4413632.051850778
774,4247257.3614068385
775,4362011.881141107
776,4060729.5505457465
777,4581053.0093113035
778,4491330.886250756
779,3972515.0665212697
780,4215754.917263988
781,4647529.196235858
782,4998828.985076007
783,4594356.501955456
784,4431303.57649893
785,4412744.7716094665
786,5495962.019340399
787,4269595.659406304
788,4652309.556946727
789,4607966.938897489
790,3929813.246433253
791,4371157.078973368
792,3794838.363028401
793,4125688.9252540544
794,4048599.464048886
795,4335558.1041537905
796,4312888.345881565
797,4084408.645783879
798,4550483.80597633
799,4293212.109285796
800,4465159.511092266
801,5511717.744787576
802,4858461.907995354
803,4428478.825325655
804,4392964.522649707
805,4109232.497084176
806,4543371.638934454
807,4456271.528639038
808,4578545.994673139
809,4314701.085145672
810,4473151.233946784
811,4378219.170278198
812,4368441.817887697
813,4632089.146338476
814,3999485.139258657
815,4764016.188624797
816,4310065.492349443
817,4378744.329987526
818,4052969.9164106464
819,4037219.6475653923
820,4473964.906848912
821,4448099.903372275
822,4593307.258789175
823,4616046.460819063
824,4294546.233403968
825,4327782.175324544
826,4573853.465974754
827,3812446.979100136
828,4823466.357296838
829,4376477.18129689
830,4735026.783914396
831,5695173.321769593
832,4932054.482770553
833,4899098.329658652
834,5335395.948548878
835,3946646.3087955792
836,3431104.617880861
837,4529222.461853028
838,4091113.1398552717
839,3521031.1763671576
840,4006209.8189804647
841,3967270.1993548307
842,4854336.0027915165
843,4168997.8404849623
844,4282185.9809301235
845,4439435.319439806
846,4897918.777072463
847,4456428.6363099525
848,3798183.9367684964
849,4642762.345049399
850,4696652.79056848
851,4487608.670991909
852,5675599.210506002
853,4641640.39849699
854,4609318.540632234
855,4090047.44436098
856,4766774.9413452195
857,4355534.513571544
858,4003410.570042642
859,4542788.542554228
860,4364111.968283084
861,4791744.608629457
862,4097119.361756965
863,4747704.650521583
864,5443132.02672502
865,5079007.898357669
866,4156490.2430595937
867,4130939.298833287
868,4397694.193215973
869,4733424.049979614
870,4187183.3779786783
871,4488917.962255832
872,4092870.0901943217
873,4487770.02948889
874,4373177.719858492
875,4536221.495343016
876,4179412.344093508
877,4841073.780776483
878,3598454.863814076
879,4555134.978602182
880,3832509.3161153584
881,3823421.8935262854
882,4961917.099904302
883,4384311.761039361
884,4686768.144889372
885,4999965.41712038
886,4222079.97185774
887,4853845.457882933
888,4253279.581358791
889,4549390.3097487325
890,4695657.305329888
891,4276774.101191607
892,4525527.22107574
893,4313813.3556414675
894,4790720.801981287
895,4535342.3909020685
896,4288698.4494369095
897,4444425.423273234
898,4330990.764932514
899,5825755.72360473
900,4030212.0296985474
901,5686333.376817933
902,4428603.589504616
903,4138817.547048902
904,4213919.701420556
905,4045280.1464804765
906,4319096.919692717
907,4593448.75193634
908,4359072.379404924
909,4271892.221089167
910,4531990.235364756
911,4812696.32258696
912,4424098.109447196
913,4517384.738037046
914,4174041.4314991306
915,4919025.419026331
916,3491435.421936981
917,4881283.444996639
918,4609418.792173672
919,4494172.852793378
920,4469097.3805733565
921,4033983.6912311763
922,4274594.172916141
923,4217396.313931994
924,4493744.566151821
925,4829016.183138831
926,4636207.248875548
927,4678604.479314296
928,4903202.346900131
929,4434729.768630255
930,4406802.003560033
931,4324764.5179596
932,5016471.920692555
933,4996591.328553719
934,4293007.942232172
935,4506369.23035826
936,4466361.349013423
937,4568310.741101434
938,4284112.918786072
939,5139435.137892727
940,4549920.200035532
941,4439319.694114023
942,4475367.624717052
943,4781317.87331476
944,5136854.793634873
945,3489473.1086379886
946,4817706.661154418
947,4708766.276802182
948,4702572.330665083
949,3843374.455094331
950,5045723.528363949
951,3897165.2364075524
952,4395259.171669968
953,4262447.885954555
954,4793727.135402743
955,4808200.5874348665
956,4414939.748196932
957,5174986.431509891
958,4960160.231384834
959,4083808.375055963
960,4614330.966983177
961,4688174.937012072
962,5164651.943906427
963,4692862.550250659
964,5449461.905102763
965,4069348.468113281
966,4641994.234332925
967,5158509.7946699355
968,4320820.467283898
969,4119661.948655311
970,3807406.4384259097
971,3751273.7397214104
972,4254484.708568057
973,4220345.914959418
974,4134380.6821133965
975,4123897.8771602917
976,4057295.9152984913
977,4660977.676102008
978,4762905.410972958
979,5229191.713590285
980,4724591.898465729
981,3983412.082957351
982,4433221.148090231
983,5045790.360450532
984,5336187.265480909
985,4202540.377668118
986,4533212.509526145
987,4056871.9594251784
988,4922944.062781545
989,4107311.859728192
990,5543506.853882724
991,3772123.2529730555
992,4492072.574382465
993,5284415.755695358
994,4546599.08353007
995,3938259.263124675
996,4350594.210257902
997,4786986.40614229
998,4250835.576633592
999,4676967.58110349
1000,4672236.411326276
1001,4248103.298561928
1002,4237991.814090776
1003,4755747.968167301
1004,4651831.760258072
1005,4893019.5903116055
1006,5434472.640782553
1007,4254645.722190154
1008,4071555.08544061
1009,4545443.019107177
1010,4310568.130598577
1011,5263661.815275812
1012,4215836.16678148
1013,4398389.439098899
1014,4340113.906168349
1015,4449015.570775917
1016,4893490.758447338
1017,4318733.453527661
1018,4465618.4548746785
1019,4402079.459946877
1020,4565306.867563976
1021,4530466.194973989
1022,4872460.541550291
1023,4463967.809514102
1024,4545397.435470341
1025,4571898.6151257055
1026,3731147.988046468
1027,4280973.170582597
1028,4699039.613257557
1029,4048137.2051267927
1030,4347323.582963113
1031,4007491.41311266
1032,3982735.6971234675
1033,4908366.879130026
1034,4525007.066311392
1035,3959449.8609109297
1036,4209218.460329327
1037,4406143.815869928
1038,4324532.699252003
1039,4512960.952061572
1040,4537150.9058209555
1041,4387146.146167453
1042,4264850.909785205
1043,4263025.00149959
1044,4494954.775683447
1045,4891299.939394026
1046,4610736.308248155
1047,4576526.932105318
1048,4249379.603081936
1049,4513258.813874463
1050,4554821.645234383
1051,4313527.850490599
1052,4101752.084764456
1053,3732922.3879529717
1054,4907522.993535122
1055,3599081.973456317
1056,5776213.163395204
1057,4560890.5817144215
1058,3893210.7250273884
1059,4913163.040545443
1060,4811195.854492706
1061,4568536.004656402
1062,4452198.703590283
1063,4491953.37182379
1064,4588181.330545455
1065,4838422.502534246
1066,5567906.923127843
1067,4544725.969106922
1068,4642727.960815942
1069,4382210.902506822
1070,4352452.621000037
1071,4007317.5658035288
1072,4955458.769653397
1073,4883755.24977843
1074,4717969.722989542
1075,4591127.023279076
1076,4266079.41916947
1077,4162715.2015693295
1078,4001618.796779409
1079,4791652.092708645
1080,4232912.080590145
1081,4131127.1574657955
1082,4415683.789599571
1083,4710219.483548018
1084,3831231.820450895
1085,3556404.0238984376
1086,5123136.411465375
1087,4140997.7332647247
1088,4713613.65856101
1089,3821156.6843677894
1090,4659683.298411171
1091,4513420.3983053295
1092,4352526.371501558
1093,4678655.087115838
1094,4659760.268827549
1095,4180339.0873194323
1096,3996550.0808414086
1097,4276118.888393658
1098,4845642.000466428
1099,4580820.855280452
1100,4874485.953099721
1101,4717314.828997009
1102,4206957.393018507
1103,4318702.722973007
1104,4883028.623735428
1105,4079528.3578364574
1106,3966831.8483159333
1107,5049388.753796102
1108,4835678.618609153
1109,4376058.475263484
1110,4485021.435098738
1111,4364323.090928189
1112,4364152.957358001
1113,4244803.609636429
1114,4250887.850085407
1115,4453265.183939198
1116,4548820.683773197
1117,4634876.748311041
1118,4556736.483608403
1119,4446618.62332839
1120,4261917.160452618
1121,3827199.9390403614
1122,4646241.075977173
1123,4627520.7954571815
1124,4475084.873446791
1125,4817463.934419143
1126,4513362.829572979
1127,4294026.509871444
1128,4372141.913042453
1129,4189002.530353652
1130,4360740.036097607
1131,5145959.205236849
1132,4189762.573198645
1133,4257709.508698303
1134,4466431.6706358055
1135,3813865.5666909604
1136,4938888.444228035
1137,4362560.280905937
1138,4527972.094513697
1139,4583582.143787275
1140,4514146.309693089
1141,4411312.026120929
1142,4741478.241345138
1143,4309530.53916417
1144,4547458.687295509
1145,4417498.608249846
1146,3943656.3902322096
1147,4931521.369112015
1148,4577788.2765600905
1149,5193208.867213178
1150,4843464.632171916
1151,3680748.490530684
1152,4980897.9514144
1153,4775648.876808431
1154,4100216.0450992635
1155,3841445.825906528
1156,4493434.725957034
1157,4784678.717453038
1158,4527336.898443484
1159,4338118.831382656
1160,4451573.959315045
1161,4370658.997305636
1162,4445077.284863295
1163,4294319.345818303
1164,4025722.91337404
1165,4705209.428887928
1166,4658942.518064457
1167,4814658.925401441
1168,4453624.053393621
1169,4906862.940763037
1170,4262141.691869964
1171,4424679.859597944
1172,3245033.2211980503
1173,4414700.4375267
1174,4013106.393621017
1175,4420952.179078038
1176,4539227.751473953
1177,5031676.276388361
1178,4362586.374942911
1179,4624899.781542307
1180,4230684.111535594
1181,4458191.975519042
1182,5269849.66388837
1183,4578491.638193885
1184,4251711.882661269
1185,4173477.0490732365
1186,4542661.636912323
1187,4220727.808340334
1188,5256877.020745602
1189,4889645.2943041725
1190,4624494.68070861
1191,4823867.258588582
1192,4621863.862028948
1193,3477420.900915221
1194,5147034.401365853
1195,4391459.683150902
1196,4311610.258030554
1197,4566734.49511947
1198,4003056.5130851553
1199,4488926.504737282
1200,6024296.952954818
1201,4682370.124256995
1202,4435182.278208915
1203,4071705.334034519
1204,4550347.574605589
1205,4409631.082123499
1206,4715122.720383473
1207,4410040.0079153925
1208,4412369.472605994
1209,4534436.048490578
1210,4480258.849368412
1211,5694789.223810742
1212,4073641.2664211337
1213,4709924.035211679
1214,3989877.19425517
1215,4339774.5772269005
1216,3946013.3846870256
1217,4566967.043043242
1218,4423592.863241103
1219,4478613.152528485
1220,4206163.729317579
1221,4764384.447871474
1222,4710730.71302891
1223,4623842.616448306
1224,4774949.569360672
1225,4519086.581965812
1226,4860026.042567788
1227,5064009.172028976
1228,4199882.512278725
1229,4761493.847634883
1230,4536036.938999306
1231,4220529.707108198
1232,4139011.7130364007
1233,4980695.050979804
1234,4393770.7751978235
1235,3863402.821451505
1236,4410945.988955105
1237,3864744.932046955
1238,3895825.1848072456
1239,4619037.239084616
1240,4104395.509645522
1241,4128947.3389002634
1242,5232043.750594006
1243,4118857.702398172
1244,4586202.294791165
1245,5260025.6223167125
1246,3956377.21604858
1247,4816174.717220123
1248,4067464.845515887
1249,4885829.46431622
1250,4565027.0050393725
1251,4091122.851212456
1252,4680225.530670112
1253,4779165.59736705
1254,4328343.178155406
1255,3697601.25419338
1256,4619674.478606961
1257,4604069.9049251685
1258,4633067.347122373
1259,4112961.5221251305
1260,4306334.313100132
1261,4621961.697316522
1262,4306672.995963213
1263,4105279.263527767
1264,4723598.604785552
1265,3988755.486958534
1266,3838087.4928066446
1267,4850652.246355333
1268,4325052.0059435135
1269,4477062.633447682
1270,3849090.8197713345
1271,4845485.986518433
1272,4457065.793479435
1273,3679499.8034686698
1274,4042672.6430711197
1275,4813391.842959332
1276,4257831.61796376
1277,4474916.381245599
1278,4583861.659788223
1279,4013106.393621017
1280,4836013.104414822
1281,4335074.342300821
1282,4645170.885591365
1283,4075465.279156751
1284,4644161.43153727
1285,4423313.918501324
1286,4158506.355960208
1287,4448585.419635156
1288,4916119.797871351
1289,3859902.026300877
1290,4521694.897738854
1291,4230158.0403082
1292,5828497.7231425205
1293,4917680.316963327
1294,4462548.221901634
1295,4775685.987655202
1296,4618283.800014512
1297,4709563.4623293895
1298,4525555.512791973
1299,4039996.296062628
1300,4632239.686771917
1301,3800723.325390682
1302,4691393.693646525
1303,4457155.692286474
1304,4805745.589265236
1305,4337570.929177905
1306,4229889.065324531
1307,5001031.147673622
1308,5431480.201690531
1309,4093223.7214212418
1310,4689568.30651726
1311,4363907.751930048
1312,4215245.017182355
1313,4866117.471873042
1314,5225574.314851691
1315,4643972.948097924
1316,4623625.156322924
1317,4548330.193570032
1318,4629980.456141941
1319,4647019.855160036
1320,4883603.134231611
1321,4538261.868021052
1322,4927371.465375899
1323,4275384.101453932
1324,4782126.32467239
1325,4160911.448972064
1326,4712892.642779009
1327,4817256.678836985
1328,4671241.008907778
1329,4612968.014479956
1330,4943121.531660446
1331,4280003.326725409
1332,4460687.61846134
1333,4789154.852546424
1334,4323742.398306113
1335,4387438.298036615
1336,3458707.7259016223
1337,4608065.541266344
1338,3953981.801996341
1339,4291928.644963758
1340,4224352.272382533
