Id,Prediction
248,4920088.916831941
249,4540209.911595776
250,4567759.098826829
251,4648145.356311253
252,5270058.803309396
253,4355627.026992762
254,4289066.124265018
255,4546046.522557227
256,4353681.182544054
257,4170101.0077011134
258,3996565.246340318
259,4323549.641750913
260,4173466.334685878
261,4888695.349595081
262,4939296.37481013
263,3940093.8599981642
264,3732450.991476935
265,5300621.209944389
266,4684349.693089906
267,5197979.571561124
268,4577107.612652402
269,4149480.4678496914
270,4121582.4911184832
271,4311353.749440588
272,4417035.55909894
273,4742078.118369719
274,4166127.119528449
275,5569445.187168408
276,5801457.961593816
277,4342798.895768647
278,4487705.877421263
279,4299454.799838036
280,4718610.728235876
281,4392396.718723339
282,4089915.4799095625
283,3959645.659632631
284,4424992.2950527985
285,3805522.237099539
286,4856312.865102547
287,4314032.417611062
288,4531859.132471835
289,4466151.796455475
290,4570384.576460892
291,4580008.41967931
292,4020748.035503074
293,4596733.759515723
294,4056078.6043681046
295,4730438.3694187
296,4964065.710968383
297,5067012.964299885
298,4052733.200982077
299,4562431.475174143
300,4556056.076686935
301,4767411.015923491
302,4854677.315344667
303,4678709.2770720655
304,4398445.44337257
305,4651328.631214735
306,3878725.953120331
307,5009437.507002062
308,3648476.911127601
309,4296492.990987875
310,4471915.586420937
311,4015264.8065958815
312,4276904.312143945
313,4393282.302921125
314,4334925.100268594
315,4573162.8123633545
316,4308165.565947855
317,4308101.1957431445
318,4635246.080730205
319,5125967.1954476
320,4992393.410248593
321,4088526.459744464
322,4313652.255270973
323,4910313.803253087
324,4389059.02692289
325,4910619.596610637
326,4889423.827368055
327,4573071.161975142
328,4278302.30884635
329,5893402.639513137
330,4833433.6665409785
331,5140701.737291256
332,4437424.783082848
333,5338024.713882748
334,4973882.962619967
335,4381843.900045082
336,3618093.0965196164
337,4326084.337354589
338,4401537.158747241
339,4313136.604049912
340,4717641.069468249
341,4051361.145770397
342,4505134.809531282
343,4389660.436123902
344,4128377.5159207056
345,4005249.3662894415
346,4162577.0772526064
347,5176871.575453652
348,4399221.980637692
349,4595869.628592817
350,4237680.434028791
351,4630638.313365537
352,5107493.865835219
353,4820339.086853119
354,4152310.0260881707
355,4997033.139045737
356,4775211.457740273
357,5078807.360807689
358,4451721.077521995
359,4830974.535184568
360,4024754.83240754
361,3924742.436976916
362,4068671.221267619
363,4434835.739786466
364,4736701.579832197
365,4502777.526604403
366,3874460.9238361972
367,3871172.167858272
368,4182141.134889203
369,4760240.7430811105
370,4133949.0546853654
371,4415492.447669696
372,4516646.238913785
373,5423483.563010176
374,4564245.382283182
375,4987894.59812076
376,4181834.968053238
377,4427127.685574038
378,5182514.86093574
379,4378988.006382199
380,4777515.713697657
381,4065274.8447958413
382,4377238.361943341
383,4611290.105172679
384,4837413.401533839
385,5507580.269555974
386,4541387.36399652
387,4853638.054450294
388,4738788.006986871
389,4453614.525055782
390,4744218.297892499
391,4237557.430365317
392,3964792.2540676882
393,4389218.075920478
394,5294332.751058912
395,4177696.0914059565
396,4993278.455343225
397,4609939.07138536
398,4813095.015903152
399,4886635.12480034
400,3797807.435266272
401,3983320.1499184193
402,4519894.513818221
403,4249344.2688203
404,3908369.911214349
405,4783212.246666958
406,4527714.854123236
407,4664453.417691565
408,3554893.9414155
409,3894225.795919517
410,4243129.593621401
411,4317511.53141426
412,4678951.206852057
413,4653629.663160593
414,4602132.091323757
415,4950193.523114944
416,5223956.098219766
417,3503534.3150240513
418,4214474.6832088195
419,4515707.192066061
420,4336581.7358088335
421,4746669.152537821
422,5005473.315498608
423,4387004.656280182
424,4546445.545439476
425,4599409.527363949
426,4390195.898322822
427,4130166.2229545335
428,4383785.320945685
429,4213606.697610417
430,4178990.7645816775
431,4195501.374442951
432,3729048.3069211096
433,5319038.813991162
434,4196282.989688304
435,4633823.946418118
436,4465013.392912696
437,3584917.9702894767
438,4130079.711986667
439,4996756.198773198
440,4768567.463231551
441,4499922.644295784
442,4399522.792792232
443,4823219.736089325
444,4681662.586840885
445,5194155.477959495
446,6200022.050083023
447,4013910.1498551904
448,4501234.595099215
449,5846193.589285309
450,5073326.8693568185
451,4141748.2541325046
452,4248695.926008308
453,4744381.585312978
454,4833144.973722938
455,4403278.851531911
456,4438283.129602298
457,4515042.818541758
458,4240405.118567749
459,3531529.871103328
460,4406338.668951431
461,5204123.990282801
462,4882743.698547499
463,4247999.486723834
464,4553034.299108031
465,4168541.827160972
466,4381447.731588167
467,4080971.6386244227
468,4210380.116176213
469,4778491.645410499
470,4429156.262181005
471,4538098.094629181
472,4082356.9021805446
473,4531875.105594964
474,4577860.017013816
475,4209436.862097566
476,4004381.163073492
477,4412861.787337608
478,4436693.509110944
479,4544333.175390948
480,4946164.704416219
481,5928062.994999937
482,4135014.9424117357
483,4427876.251493462
484,5157305.369268881
485,4717657.75437488
486,4380326.396536616
487,5003908.832147715
488,4318125.884006062
489,4158740.241857266
490,4693694.854856408
491,3811614.2749686157
492,4631882.107877516
493,5032633.995082736
494,4598553.3016706705
495,4113922.8202447966
496,4562374.4988026135
497,4439361.336836497
498,4221733.939941826
499,4743008.859760286
500,4778073.349521739
501,3894732.2233153116
502,4287172.367312767
503,5452901.267286229
504,4449474.381814754
505,4087138.9225306753
506,4689975.661614496
507,4548336.178530509
508,4083037.895120022
509,4649213.577550792
510,4789421.490964562
511,4755557.842706958
512,3591466.699095583
513,4869158.816807782
514,4334975.341315388
515,3691953.535581779
516,4205044.252460894
517,4449711.272843814
518,4548311.912533241
519,4312762.160078035
520,4743056.333703348
521,5082740.309559339
522,5712375.678699541
523,4695464.557736486
524,4751675.638271208
525,4725236.544240125
526,4345962.825784596
527,4703960.54109676
528,4773253.573805864
529,4573656.370508725
530,4186145.6265674685
531,4687036.40620021
532,4821065.159954232
533,4105661.6744426996
534,4621175.879309942
535,4401657.919476624
536,4417220.4623175785
537,4764243.5592449345
538,4046451.8905149708
539,4998041.662912391
540,4551787.484886289
541,4357059.092871222
542,4177230.4449849534
543,4187028.0962854926
544,4491623.266301643
545,4139135.100892453
546,3755877.855725679
547,4671431.126778938
548,4499288.806988198
549,4452665.505870298
550,3896178.9014476053
551,4071600.9815028883
552,4632389.735072255
553,4796047.720915962
554,4626746.347637057
555,4539636.569077387
556,3582979.8975046477
557,4472605.678737325
558,4320829.829875335
559,4706031.29171164
560,4494974.149100963
561,5242154.938518347
562,3798038.053278619
563,4550475.605915289
564,4186639.802889797
565,4495994.0230519995
566,3813157.6215140354
567,4570484.9185190275
568,4205791.189027005
569,4409391.450865363
570,5017486.613223665
571,5302267.118086794
572,4374587.845023225
573,4122861.4568752656
574,4354697.714990818
575,3659592.5267940513
576,6725141.03730545
577,4216825.3607733175
578,3852249.9645351586
579,4745091.654686135
580,4673999.255581372
581,4262023.009099552
582,4982382.552534828
583,4583644.5631031245
584,4525032.965456897
585,4546795.170111719
586,3904273.66203306
587,4237120.358196272
588,4983841.699836246
589,4376691.0985668255
590,4400212.219114963
591,4380823.470965806
592,4462093.889994485
593,4310505.496456656
594,4019653.760746556
595,4072378.9523759927
596,5473492.977778835
597,4113665.769689254
598,4650640.164544623
599,5169844.275461846
600,4625023.676539315
601,4697728.857402175
602,4867446.098964606
603,4135594.260231653
604,4164570.386638267
605,4309880.8001241265
606,4105687.790942455
607,4400695.607171504
608,3884539.358870083
609,4922390.9817946525
610,5033309.047687151
611,3938667.1298908913
612,4570142.2086855825
613,4841073.51325945
614,4591955.530460731
615,4404257.954125517
616,4677856.380989674
617,4574272.306490426
618,5102533.679475021
619,4567284.423031666
620,4241917.388218126
621,5164639.059691902
622,4667951.698913165
623,4514875.070275864
624,4303920.3624826595
625,4774385.432087749
626,4180376.1770276884
627,4750729.159811945
628,4087344.598042005
629,4754185.743677553
630,5415356.345405777
631,4666714.596287659
632,4499424.563357483
633,4843443.476607856
634,3788493.7384163435
635,4674811.414920458
636,4569705.927309805
637,4109960.0541322595
638,4538095.470228677
639,4614465.7037345
640,4558884.969607769
641,4573561.739928279
642,4100851.0267826244
643,4270844.690050003
644,4611919.118333007
645,3796612.183501925
646,4912804.02199411
647,4004339.5150672467
648,4288223.77131819
649,4792820.87644536
650,3738398.8790671937
651,3969782.412889949
652,4583427.1923553115
653,4438949.616089356
654,4559344.25955928
655,5122251.381276832
656,4233411.322277428
657,4985019.6672955
658,4723349.400229994
659,4227067.132238908
660,4916503.103554543
661,5462215.2348682135
662,4439753.10948036
663,4313972.470943635
664,4052984.792005309
665,4308771.301497245
666,5191464.1355905095
667,4462478.089706988
668,4372694.1409925725
669,4461771.8522585835
670,5397540.23775542
671,4913489.737016987
672,4240597.281302991
673,4443859.576584934
674,4912448.164424076
675,4553837.3525213385
676,4762380.620282
677,4198255.277707741
678,4175852.688793351
679,4735616.707192061
680,3893417.101952776
681,4829090.9028412085
682,4305129.876597566
683,4830571.030027563
684,4699352.2976495605
685,4598070.8139338745
686,4275598.502169692
687,3634762.927597071
688,5068335.132859228
689,4429353.536135621
690,4138451.1574935457
691,4304966.499050887
692,4764047.377415191
693,4430510.006902805
694,4104781.4265104732
695,4110915.0891401027
696,4269547.6906159585
697,5102148.437266763
698,4581439.824745205
699,3888029.179518995
700,4534094.347843819
701,3941319.850079641
702,4749325.62527999
703,4290467.046303522
704,4175226.0427074376
705,4431432.778195757
706,4675126.520975119
707,5449640.919254255
708,4626778.79686788
709,4099128.7187684556
710,4463552.008874232
711,4937698.0945158815
712,4253412.805248159
713,4033719.3505442473
714,4074712.589150174
715,4052699.9323537527
716,4127729.1895464864
717,4338072.675490742
718,4497559.86089437
719,5085612.562652375
720,4748322.415990937
721,4882220.713605071
722,4548307.0772764385
723,4063495.2190122157
724,4481403.585242348
725,4465068.13408703
726,4073319.487589004
727,3926173.2813629005
728,3924037.2753573423
729,4563669.082867058
730,4011198.2715233243
731,4384808.731385345
732,4228606.092825826
733,6539404.246495889
734,4791644.559992125
735,4576679.706099732
736,4419619.2096843785
737,4414138.675917869
738,4600626.877112556
739,4107148.586308789
740,4752304.400683538
741,4406179.3004468605
742,4505759.063313559
743,4935782.638353555
744,4434035.945111135
745,4711349.936484668
746,3957957.6276276363
747,5053878.272711638
748,5356118.763373106
749,4352853.952050163
750,6100155.664868005
751,4121604.2858049166
752,4360089.509446578
753,3894683.5249977694
754,3998450.689877064
755,4021324.521486466
756,4101005.5377888815
757,4594180.753444873
758,4278372.880551305
759,4706731.10647203
760,4557136.804976576
761,4038163.5849189553
762,4399040.522179085
763,4267990.134863941
764,4284383.8519886825
765,4858612.692443011
766,4752686.8159812875
767,4230184.79728335
768,4228544.879275082
769,4718131.526562186
770,4339528.979661165
771,4585784.40863241
772,4506120.354802302
773,4347602.193243357
774,4322512.80563518
775,4306953.972524084
776,4075175.418555717
777,4560670.348234738
778,4480331.825863043
779,3995613.745775
780,4347645.884964639
781,4753531.758705793
782,4993546.016459226
783,4660044.286128441
784,4287836.9002017835
785,4645194.47999761
786,5330937.824546789
787,4366021.434955677
788,4573131.725149325
789,4777695.800180953
790,3950659.2633778034
791,4309453.732619092
792,3913807.7162222955
793,4188185.397785254
794,3948335.0335562737
795,4396602.209876555
796,4441863.705903638
797,4077738.888143259
798,4530815.560444008
799,4431974.930900571
800,4641397.113920243
801,5571949.130333279
802,4888989.426876432
803,4296934.090136499
804,4136191.9277530294
805,4115607.2581539718
806,4773776.045003635
807,4370088.871670084
808,4783909.886329999
809,4210597.685767984
810,4536899.873226074
811,4312705.292401002
812,4246000.076536371
813,4558447.155868706
814,4027127.2456528274
815,4838115.432463321
816,4290593.020149784
817,4506711.204142883
818,3973242.353944142
819,3973091.346965586
820,4449279.502659453
821,4337679.294066001
822,4596310.663610169
823,4733983.8726630835
824,4638613.915328907
825,4429817.812041199
826,4834335.496478434
827,3904962.3915892458
828,4734238.552027615
829,4322230.548006017
830,4698096.608185731
831,5928899.0415613605
832,5055279.956210548
833,4788135.867614698
834,5377676.21941096
835,4055425.582774263
836,3515735.2346715135
837,4408049.367884246
838,4116047.485193552
839,3644834.175422407
840,3852385.664603646
841,3957127.023986761
842,4808504.197517026
843,4244924.998184171
844,4417187.762164084
845,4630279.698954453
846,4899349.469998488
847,4382747.227031631
848,3890460.292093584
849,4639446.792973
850,4736065.550779455
851,4476804.917675453
852,5663081.211037169
853,4601997.378416311
854,4766503.884630848
855,4072145.955814254
856,4628193.366278854
857,4245877.739514742
858,4143713.7366962004
859,4417617.6560076745
860,4672976.365229142
861,4767341.5043648975
862,4241069.8740101885
863,4639533.5286727585
864,5490090.644697333
865,4708608.649136596
866,3950608.220966186
867,4089738.4726196765
868,4479385.431229824
869,5008572.724719609
870,4139262.2819412607
871,4522316.180994622
872,3969922.5401486796
873,4621946.141652507
874,4441157.6081767725
875,4587855.617784197
876,4143526.828940368
877,4884428.355367964
878,3663410.9248806513
879,4465812.930009835
880,3907976.6328897704
881,3829010.8339703158
882,4790772.880161606
883,4446149.461582709
884,4763150.672767395
885,5283662.397542041
886,4189855.060712869
887,4848724.054870755
888,4358550.329537267
889,4419015.5076027885
890,4927403.545681442
891,4278933.53778716
892,4732833.084876452
893,4361546.531097117
894,4735761.278003971
895,4312638.122525914
896,4511528.901634159
897,4273541.510243366
898,4205184.421586297
899,5775644.665564761
900,4073249.253855776
901,5735513.675437471
902,4486068.729588712
903,4119171.6774319503
904,4118454.768315131
905,4205022.756071564
906,4141951.9609007654
907,4602180.803863303
908,4509615.488500813
909,4369620.042955774
910,4457386.231517937
911,4755115.19869528
912,4403153.97885303
913,4517496.285158386
914,4373755.67390406
915,4756504.990353051
916,3598472.1545808916
917,4772963.55596849
918,4673928.360219871
919,4520889.909482243
920,4503888.466379492
921,4259649.081096416
922,4466359.630049001
923,4134655.124863704
924,4671296.966325433
925,4797620.443980072
926,4607602.085411538
927,4827230.836961455
928,4636687.585196184
929,4438588.568092944
930,4326804.975756238
931,4319828.671807808
932,5193890.540465029
933,5064045.015805925
934,4303386.644472988
935,4603707.036183941
936,4500466.178750648
937,4596834.142902764
938,4526298.852224956
939,5085883.285532075
940,4562842.176656888
941,4728691.6720537245
942,4622177.939340976
943,4660824.3101095045
944,5053505.289476289
945,3653746.815393723
946,4938908.845433196
947,4742808.404197668
948,4448478.062148228
949,3937406.972406112
950,5174355.150372728
951,3895355.917764968
952,4492681.223985284
953,4195109.327683416
954,4855530.869726549
955,4722731.6208477765
956,4400710.600453933
957,5000065.761427093
958,5091299.732095985
959,4220137.397241831
960,4611898.66214569
961,4790918.835582572
962,5384510.68037027
963,4804891.580853218
964,5318399.790392307
965,4032078.4969520085
966,4876091.880167768
967,4981650.9051140435
968,4406292.9297737805
969,4120617.904516279
970,3901088.831670276
971,3770873.512584648
972,4360608.649165408
973,4155917.2998675145
974,4320480.791381589
975,4076266.334871266
976,4135578.5974667203
977,4501127.014232903
978,4727431.046112605
979,5153279.406379435
980,4856960.9537919285
981,4132230.797115692
982,4437984.251382301
983,4974516.224107336
984,4950613.819840068
985,4411790.032576262
986,4553186.889608272
987,4381331.681039057
988,4840186.181678308
989,4103560.5387614
990,5457715.672772402
991,3950237.737523259
992,4520369.781307028
993,5195803.390599126
994,4661413.355250709
995,4026884.804882362
996,4517494.804534237
997,4928779.904445054
998,4125817.3604204208
999,4575484.114182644
1000,4744170.567092108
1001,4255703.452933039
1002,4163098.8700261926
1003,4797492.566921812
1004,4654014.699939074
1005,4889951.005512799
1006,5420290.308505274
1007,4135597.0218686145
1008,4063617.882962582
1009,4416833.596438462
1010,4260084.906338421
1011,5309784.275850252
1012,4298376.655286391
1013,4453711.614265989
1014,4424875.644983132
1015,4426848.721137578
1016,4873407.793401437
1017,4466428.618689451
1018,4300491.94501119
1019,4423622.265553114
1020,4614383.745816621
1021,4522116.638707988
1022,4855893.042828416
1023,4557493.8125871215
1024,4390014.175378159
1025,4567222.523616645
1026,3886895.7289634137
1027,4222827.637864123
1028,4634143.371720337
1029,4062501.7448076583
1030,4443794.55642932
1031,4027838.5857020463
1032,3949281.35266429
1033,4939718.324044749
1034,4683176.4854984
1035,3832012.970994981
1036,4335836.361690728
1037,4560186.294112285
1038,4231465.0780538805
1039,4331513.854408464
1040,4579765.906537961
1041,4634690.72102089
1042,4314921.8724868875
1043,4292949.45925957
1044,4452770.926556489
1045,4999176.737126398
1046,4559453.446835393
1047,4648074.796607512
1048,4072391.7931606267
1049,4526969.983733584
1050,4712559.448179656
1051,4409359.485478656
1052,4243683.775441045
1053,3844206.715005819
1054,4693754.294445346
1055,3659154.763830807
1056,5692114.589904339
1057,4585490.752149467
1058,3910529.7690026504
1059,5000810.690506631
1060,4860144.043771714
1061,4882109.560079462
1062,4496860.3642031485
1063,4508822.8913404895
1064,4528300.201829339
1065,4832756.533095255
1066,5629945.244901144
1067,4533176.451684552
1068,4504384.085152602
1069,4274000.737504087
1070,4376420.783864365
1071,4061028.1407985035
1072,5066406.3706418155
1073,4967639.431810702
1074,4625074.318024846
1075,4556814.980064665
1076,4019929.76094724
1077,4172297.2912644907
1078,4044697.781410703
1079,5011293.985198282
1080,4289122.129272605
1081,4138024.1086981185
1082,4380310.966035445
1083,4645732.0300726555
1084,3953910.8069257727
1085,3634773.2513612104
1086,5318199.370861514
1087,4277079.459045036
1088,4675239.031957618
1089,3979624.103444512
1090,4884701.898641835
1091,4518573.072090575
1092,4468945.807817044
1093,4577769.731598189
1094,4807514.796574094
1095,4255327.637184863
1096,4079612.704140067
1097,4213415.874037719
1098,4906665.719615781
1099,4467338.826194144
1100,4910398.688100209
1101,4857501.847030333
1102,4374513.228691369
1103,4289705.726340986
1104,5006698.248776941
1105,4151598.9249389465
1106,3922595.9458257332
1107,5144162.657858955
1108,4776665.788839652
1109,4613289.915615013
1110,4593731.603911802
1111,4174711.3488050345
1112,4281406.389642331
1113,4274579.993947301
1114,4330769.7105553225
1115,4656488.471029031
1116,4930879.592828138
1117,4615596.241851209
1118,4558962.649270491
1119,4323435.61769524
1120,4242531.649888704
1121,4010379.240272099
1122,4609047.910887586
1123,4780550.761824999
1124,4456545.521161573
1125,4733229.156857172
1126,4297734.32487408
1127,4228691.961737551
1128,4382152.87465428
1129,4442065.3144268505
1130,4300742.422445391
1131,5027665.322258477
1132,3968710.5306672095
1133,4254912.4258071305
1134,4602940.13684134
1135,3820007.2810223107
1136,4955836.459362539
1137,4458399.518443659
1138,4500577.776303855
1139,4673444.163050276
1140,4435021.753637052
1141,4554483.914972592
1142,4777901.140687002
1143,4265483.8290512245
1144,4937772.786254622
1145,4406187.743120613
1146,3968290.6238357383
1147,4886919.431689356
1148,4596474.352665299
1149,5420199.236383193
1150,5079847.399116987
1151,3766599.851805877
1152,4865842.616332888
1153,4704454.161967671
1154,4140981.724086237
1155,3834759.9257210586
1156,4519519.84532439
1157,4769316.212096609
1158,4725258.173068973
1159,4505799.965398936
1160,4571210.717147168
1161,4360702.363732732
1162,4547669.6087848805
1163,4199517.992521083
1164,4158273.2490562503
1165,4540323.623003498
1166,4656808.939558498
1167,4954296.861498023
1168,4507290.069215264
1169,4983852.787578782
1170,4292308.215952882
1171,4458194.594715849
1172,3251774.357556646
1173,4475707.509852019
1174,3998450.689877064
1175,4368079.581231491
1176,4312612.141578934
1177,5067798.968293269
1178,4346242.726655562
1179,4450548.820290331
1180,4288430.321837736
1181,4374008.704840426
1182,5279901.420963156
1183,4545245.170471665
1184,4281911.348031995
1185,4157550.034833901
1186,4636057.490585988
1187,4189579.7818298484
1188,5223168.271706032
1189,4986834.736846272
1190,4589432.065230476
1191,4821244.515519811
1192,4711778.345907703
1193,3661340.501168419
1194,5241628.367743763
1195,4525063.38601032
1196,4157129.5077438876
1197,4656504.985984876
1198,4108309.811182274
1199,4555650.024626681
1200,5770086.134385011
1201,4555146.147297077
1202,4287044.942433471
1203,3910114.4453250924
1204,4688412.8340046415
1205,4548114.792742475
1206,4747560.917670055
1207,4345069.003732371
1208,4366987.811103133
1209,4454872.158880984
1210,4494768.23335024
1211,5723923.684978683
1212,3910380.6625911766
1213,4695201.91976223
1214,3922961.256723061
1215,4478736.421916428
1216,4164437.4625158804
1217,4680911.240961862
1218,4683354.059549627
1219,4724711.784704985
1220,4246483.903236943
1221,4772613.40831489
1222,4701474.816322499
1223,4733648.618614298
1224,4776486.7819690965
1225,4416625.810671983
1226,4820753.917599799
1227,5122253.105256037
1228,4265286.085730147
1229,4751593.8514198875
1230,4417236.753935969
1231,4127803.121650458
1232,4133224.065401222
1233,5177285.329389785
1234,4443681.520132655
1235,3771033.659878101
1236,4394922.391849378
1237,3845671.8198030903
1238,4065898.9954023864
1239,4578590.576308912
1240,4229115.091862397
1241,4008513.997900346
1242,5268928.267708008
1243,3968683.8798086722
1244,4625804.527152539
1245,5038230.341492528
1246,3905291.83837936
1247,4814856.22470964
1248,4170399.1374702584
1249,4740848.714095633
1250,4765482.28704985
1251,4014717.1694768164
1252,4773743.030708415
1253,4844896.742192196
1254,4448405.767478651
1255,3715980.513615645
1256,4793977.603007471
1257,4514361.38879698
1258,4780839.0067870235
1259,4087873.9856434995
1260,4349415.313583615
1261,4330748.34697896
1262,4289253.669000529
1263,4161675.641836526
1264,4804172.2933952985
1265,4073106.0780226346
1266,3756161.831019519
1267,4875455.743983893
1268,4337426.319129173
1269,4507042.785440223
1270,3950235.821646336
1271,4749057.2545827
1272,4637810.2846714035
1273,3725454.270253763
1274,3960524.1039255783
1275,4587570.415881628
1276,4247862.592225427
1277,4621356.667609276
1278,4421181.479555262
1279,3998450.689877064
1280,4845913.77217048
1281,4270792.592282668
1282,4691535.563295139
1283,4105766.759018201
1284,4550702.592472232
1285,4435963.695933176
1286,4343345.089206681
1287,4286665.1805894915
1288,4795747.638144258
1289,3846189.517206913
1290,4585129.356262374
1291,4194382.073085269
1292,5673472.397400959
1293,4895836.733189874
1294,4534919.330462537
1295,4663381.42837403
1296,4687380.253025149
1297,4641032.10659221
1298,4442227.803240755
1299,3958597.147927564
1300,4636492.334118508
1301,3760086.3808473526
1302,4575161.292616982
1303,4465703.105167205
1304,4702330.92242329
1305,4240487.398324716
1306,4263343.878544475
1307,4927130.052550953
1308,5561895.104364828
1309,4226112.603998349
1310,4603887.001141368
1311,4422969.932747456
1312,4095652.7959924135
1313,4594556.362539404
1314,5350601.272933314
1315,4782865.028527902
1316,4703360.603559092
1317,4442777.958048074
1318,4556698.02856032
1319,4679772.721493156
1320,4643269.870931666
1321,4693293.845244294
1322,4862021.366566886
1323,4313829.273570535
1324,4996757.07398995
1325,4288750.671131064
1326,4907580.569688323
1327,4887700.871160442
1328,4697552.523890627
1329,4679070.105328391
1330,4790898.779301766
1331,4248128.991897134
1332,4609406.987793223
1333,4949098.268549528
1334,4220750.3239158755
1335,4359388.796124826
1336,3498321.966642541
1337,4696983.042390578
